consumer_id,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change
16759,22.55,1.0,,0.0
16760,,1.0,,0.0
16761,,1.0,,0.0
16762,0.0,4.0,2.0,0.0
16763,,1.0,,0.0
16764,,1.0,1.0,0.0
16765,,1.0,1.0,0.0
16766,0.0,1.0,2.0,2.0
16767,34.83,1.0,,0.0
16768,,1.0,6.0,0.0
16769,0.0,1.0,3.0,0.0
16770,,1.0,6.0,0.0
16771,,4.0,,0.0
16772,0.0,1.0,,0.0
16773,,1.0,,0.0
16775,44.23,1.0,1.0,0.0
16776,16.44,1.0,,0.0
16777,31.21,1.0,,0.0
16778,,1.0,16.0,0.0
16780,,1.0,,0.0
16781,0.0,1.0,,0.0
16782,17.29,1.0,8.0,1.0
16783,0.0,1.0,1.0,0.0
16784,,1.0,,0.0
16785,0.0,2.0,,0.0
16787,,2.0,2.0,0.0
16788,25.58,1.0,,0.0
16789,167.87,2.0,3.0,0.0
16790,,2.0,14.0,8.0
16791,,1.0,3.0,0.0
16793,0.0,1.0,,0.0
16794,0.0,1.0,2.0,0.0
16795,89.37,1.0,1.0,0.0
16797,133.28,2.0,,0.0
16798,22.07,1.0,,0.0
16799,,1.0,,0.0
16801,16.09,1.0,1.0,0.0
16802,65.27,2.0,,0.0
16803,21.47,1.0,,0.0
16805,,1.0,,0.0
16806,,1.0,,0.0
16808,,2.0,6.0,0.0
16809,94.3,3.0,,0.0
16810,,3.0,,0.0
16811,28.73,1.0,,0.0
16812,0.0,1.0,,0.0
16813,26.55,2.0,2.0,0.0
16814,41.47,1.0,,0.0
16815,34.84,1.0,,0.0
16816,42.51,1.0,,0.0
16817,19.05,1.0,,0.0
16818,0.0,1.0,1.0,0.0
16819,6.21,1.0,3.0,0.0
16820,40.46,1.0,,0.0
16821,,1.0,1.0,0.0
16822,0.0,1.0,,0.0
16823,0.0,2.0,8.0,0.0
16824,33.09141012700009,1.0,1.0,0.0
16827,109.4,2.0,,0.0
16828,35.68,1.0,,0.0
16829,25.0,2.0,4.0,0.0
16830,13.12,1.0,6.0,0.0
16831,51.39,2.0,13.0,1.0
16832,98.35,3.0,4.0,1.0
16833,,1.0,,0.0
16834,32.25,1.0,2.0,1.0
16836,33.0,2.0,,0.0
16837,,1.0,,0.0
16838,33.07,1.0,,0.0
16839,,1.0,,0.0
16840,,1.0,1.0,0.0
16841,42.88,1.0,1.0,0.0
16842,,1.0,,0.0
16843,,6.0,5.0,0.0
16844,,1.0,,0.0
16845,,3.0,9.0,0.0
16846,47.90000000000001,2.0,4.0,3.0
16847,,2.0,,0.0
16849,48.87,2.0,,0.0
16850,,1.0,1.0,0.0
16852,44.99,1.0,,0.0
16853,42.7,1.0,,0.0
16854,0.0,3.0,,0.0
16855,64.22,2.0,,0.0
16856,78.24,1.0,,0.0
16857,0.0,1.0,,0.0
16858,,2.0,1.0,0.0
16859,28.55,1.0,,0.0
16860,55.04,2.0,4.0,0.0
16861,,1.0,,0.0
16863,4.33,2.0,1.0,1.0
16865,25.43,1.0,,0.0
16866,24.61,1.0,,0.0
16867,43.84,3.0,2.0,1.0
16868,0.0,1.0,1.0,0.0
16869,14.45,4.0,6.0,0.0
16870,59.58,2.0,17.0,13.0
16871,0.0,1.0,,0.0
16872,0.0,1.0,1.0,0.0
16873,61.67,1.0,2.0,0.0
16874,,2.0,5.0,3.0
16875,53.38,2.0,,1.0
16877,711.67,1.0,5.0,0.0
16878,0.0,1.0,,0.0
16880,71.55,4.0,4.0,3.0
16881,,1.0,,0.0
16882,,1.0,,0.0
16884,0.0,1.0,1.0,0.0
16886,,1.0,,0.0
16888,60.22,1.0,,0.0
16889,0.0,2.0,,0.0
16890,144.79,2.0,,0.0
16892,35.18,1.0,4.0,0.0
16893,,1.0,4.0,1.0
16894,40.12000000000001,2.0,,0.0
16895,,2.0,3.0,0.0
16896,63.96,1.0,,0.0
16898,33.26,1.0,,0.0
16899,31.02,1.0,19.0,13.0
16900,12.18,2.0,4.0,0.0
16901,,2.0,,0.0
16902,,1.0,,0.0
16903,81.92,1.0,,0.0
16905,,1.0,,0.0
16906,,1.0,,0.0
16907,,1.0,2.0,0.0
16909,34.35,1.0,2.0,0.0
16910,,1.0,,0.0
16912,,1.0,1.0,0.0
16913,0.0,1.0,,0.0
16914,26.34,1.0,,0.0
16915,37.58,1.0,,0.0
16916,,1.0,1.0,0.0
16917,17.17,1.0,,0.0
16918,14.1,4.0,2.0,1.0
16920,90.21,1.0,,0.0
16921,27.3,1.0,1.0,0.0
16922,0.0,1.0,,0.0
16923,26.39,1.0,,1.0
16928,,3.0,,0.0
16929,0.0,1.0,,0.0
16931,,3.0,4.0,0.0
16932,57.41,1.0,,0.0
16934,,1.0,,0.0
16935,22.57,1.0,,0.0
16936,28.58,1.0,,0.0
16937,21.32,1.0,,0.0
16938,4.33,2.0,1.0,1.0
16941,,1.0,,0.0
16942,19.73,1.0,1.0,0.0
16943,51.68,1.0,,0.0
16944,,1.0,5.0,0.0
16945,39.88,1.0,,0.0
16946,0.0,1.0,,1.0
16947,45.31,2.0,,0.0
16948,10.54,3.0,3.0,1.0
16949,38.05,1.0,,0.0
16950,148.54,1.0,,0.0
16951,0.0,1.0,1.0,0.0
16952,45.69,1.0,1.0,1.0
16953,,1.0,1.0,0.0
16954,36.87,1.0,,0.0
16956,42.22,1.0,,0.0
16957,26.93,1.0,,0.0
16958,22.46,1.0,,0.0
16959,21.91,4.0,6.0,1.0
16960,0.0,1.0,1.0,0.0
16961,,1.0,,0.0
16962,,1.0,,0.0
16963,29.46,1.0,,0.0
16964,66.01,1.0,,3.0
16965,718.0,1.0,6.0,1.0
16966,39.78,1.0,4.0,0.0
16967,35.95,1.0,3.0,0.0
16969,21.69,1.0,,0.0
16971,,2.0,9.0,11.0
16973,0.0,1.0,1.0,0.0
16974,64.81,1.0,,1.0
16975,59.77,1.0,,0.0
16976,0.0,1.0,1.0,0.0
16977,32.62,3.0,4.0,0.0
16979,19.6,1.0,3.0,0.0
16980,34.76,3.0,2.0,0.0
16981,,1.0,,0.0
16984,0.0,1.0,,0.0
16985,34.15,1.0,,0.0
16988,99.66,1.0,1.0,0.0
16989,72.47,2.0,,0.0
16990,0.0,2.0,6.0,0.0
16991,48.81,1.0,4.0,0.0
16992,0.0,1.0,1.0,0.0
16993,20.09,1.0,,0.0
16994,,1.0,4.0,0.0
16995,22.28,1.0,3.0,0.0
16996,59.75,1.0,,0.0
16997,18.14,1.0,,0.0
16999,38.26,1.0,,0.0
17001,20.9,1.0,,0.0
17003,30.32,1.0,3.0,0.0
17004,102.37,1.0,2.0,0.0
17005,31.22,1.0,,0.0
17006,,1.0,,0.0
17009,49.83,1.0,,0.0
17010,,2.0,4.0,2.0
17011,94.29,1.0,,0.0
17012,,1.0,,0.0
17013,14.08,1.0,1.0,0.0
17014,42.69,1.0,,0.0
17015,20.53,1.0,1.0,0.0
17016,26.6,1.0,,0.0
17017,,1.0,7.0,1.0
17018,40.17,1.0,,0.0
17019,27.74,1.0,1.0,0.0
17020,,1.0,6.0,0.0
17021,48.13,1.0,1.0,0.0
17022,,1.0,2.0,0.0
17023,18.51,1.0,,0.0
17024,68.58,1.0,,0.0
17025,86.82,1.0,,0.0
17026,63.25,1.0,,0.0
17027,,1.0,,0.0
17029,37.5,1.0,1.0,0.0
17031,0.0,2.0,5.0,0.0
17032,,1.0,,0.0
17033,37.55,2.0,2.0,0.0
17034,,1.0,1.0,0.0
17035,,1.0,,0.0
17036,56.47,1.0,,0.0
17037,,1.0,1.0,0.0
17039,14.28,2.0,,1.0
17040,,1.0,,2.0
17041,,1.0,24.0,17.0
17042,0.0,1.0,,0.0
17043,58.5,1.0,1.0,0.0
17044,,1.0,,0.0
17045,,2.0,2.0,0.0
17047,0.0,1.0,,0.0
17048,33.64,2.0,4.0,1.0
17049,,1.0,,0.0
17050,,1.0,,0.0
17052,15.9,2.0,1.0,0.0
17054,30.16,2.0,5.0,0.0
17055,20.36,1.0,,0.0
17057,0.0,1.0,4.0,6.0
17058,0.0,2.0,3.0,0.0
17059,116.78,3.0,16.0,0.0
17061,25.68,1.0,,0.0
17062,,2.0,9.0,7.0
17065,0.0,1.0,1.0,0.0
17066,165.12,2.0,7.0,2.0
17067,0.0,1.0,1.0,0.0
17068,264.77,1.0,3.0,1.0
17069,23.47,1.0,,0.0
17071,0.0,1.0,,0.0
17072,,3.0,1.0,0.0
17073,42.19,2.0,,0.0
17074,,1.0,1.0,0.0
17077,41.68,1.0,3.0,1.0
17079,112.38,1.0,4.0,3.0
17080,78.36,1.0,,0.0
17082,,1.0,2.0,0.0
17084,,1.0,,0.0
17085,3.31,1.0,4.0,0.0
17087,0.0,1.0,,0.0
17088,26.47,1.0,,0.0
17089,,1.0,,0.0
17090,,1.0,,0.0
17092,38.62,1.0,2.0,0.0
17093,28.41,1.0,2.0,0.0
17094,21.93,2.0,3.0,0.0
17096,,1.0,7.0,0.0
17097,,1.0,,0.0
17099,29.11,1.0,1.0,0.0
17100,11.32,2.0,4.0,0.0
17101,89.55,2.0,1.0,0.0
17103,0.0,1.0,,0.0
17104,15.99,1.0,,0.0
17106,15.12,1.0,3.0,0.0
17107,,1.0,,0.0
17108,,2.0,6.0,0.0
17109,,2.0,3.0,0.0
17110,38.31,1.0,2.0,0.0
17111,11.12,1.0,7.0,0.0
17112,18.27,3.0,,6.0
17113,,1.0,,0.0
17114,42.18,1.0,2.0,0.0
17115,47.96,1.0,,0.0
17116,,1.0,,0.0
17117,,1.0,,0.0
17119,,1.0,1.0,0.0
17120,0.0,1.0,4.0,0.0
17121,32.23,2.0,5.0,1.0
17122,,3.0,6.0,0.0
17123,0.0,1.0,1.0,0.0
17124,36.78,1.0,1.0,0.0
17126,15.0,2.0,7.0,0.0
17127,12.63,1.0,4.0,0.0
17128,12.79,3.0,4.0,0.0
17129,15.1,1.0,,0.0
17130,,2.0,5.0,0.0
17131,,1.0,,0.0
17132,,1.0,,0.0
17133,29.58,1.0,1.0,0.0
17134,,1.0,,0.0
17135,0.0,1.0,1.0,0.0
17136,0.0,1.0,,0.0
17137,30.34,1.0,,0.0
17138,77.54,2.0,1.0,2.0
17139,35.16,1.0,,0.0
17140,0.0,1.0,1.0,0.0
17141,,1.0,,0.0
17142,,1.0,,0.0
17144,,1.0,,0.0
17147,,1.0,,0.0
17149,,1.0,,0.0
17151,,1.0,1.0,0.0
17154,172.98561461380447,2.0,1.0,0.0
17155,,1.0,,0.0
17156,62.9,4.0,3.0,0.0
17157,20.72,1.0,,0.0
17159,47.34,1.0,1.0,3.0
17160,,1.0,,0.0
17162,28.09,1.0,,0.0
17163,,2.0,1.0,0.0
17164,352.81,8.0,17.0,0.0
17165,32.379999999999995,1.0,4.0,1.0
17166,75.1,3.0,5.0,1.0
17167,,1.0,,0.0
17168,0.0,1.0,2.0,0.0
17169,,1.0,,0.0
17170,,1.0,2.0,0.0
17171,46.3,1.0,,0.0
17172,38.41,2.0,,0.0
17173,42.21,1.0,,0.0
17174,52.71,1.0,,0.0
17175,,1.0,1.0,0.0
17176,,1.0,,1.0
17177,,3.0,,0.0
17178,0.0,1.0,,0.0
17179,91.77,2.0,1.0,0.0
17180,53.02,1.0,1.0,1.0
17181,,1.0,1.0,2.0
17182,37.84,2.0,,0.0
17183,63.0,1.0,1.0,0.0
17184,101.68,2.0,,0.0
17185,43.3,1.0,2.0,0.0
17186,0.0,1.0,1.0,0.0
17187,24.69,1.0,2.0,0.0
17188,,1.0,,0.0
17189,5.96,1.0,4.0,0.0
17191,40.88,1.0,,0.0
17192,,1.0,,0.0
17193,,1.0,1.0,0.0
17194,43.35,1.0,,0.0
17195,,2.0,,0.0
17196,,1.0,1.0,0.0
17197,0.0,1.0,,0.0
17198,0.0,1.0,,0.0
17200,,2.0,1.0,0.0
17201,30.75,2.0,,0.0
17203,17.26,1.0,,0.0
17204,20.48,1.0,,0.0
17205,,1.0,,0.0
17206,,1.0,,0.0
17207,,1.0,,0.0
17208,15.16,2.0,7.0,0.0
17210,,1.0,,0.0
17211,,2.0,4.0,1.0
17212,118.36,1.0,1.0,0.0
17214,,1.0,,0.0
17215,38.6,1.0,,0.0
17216,,1.0,1.0,0.0
17218,142.72,3.0,5.0,0.0
17220,,1.0,1.0,0.0
17221,,2.0,2.0,0.0
17222,4.99,1.0,4.0,0.0
17224,,1.0,,0.0
17225,,1.0,,0.0
17227,0.0,1.0,1.0,0.0
17228,16.12,1.0,4.0,0.0
17229,0.0,1.0,1.0,0.0
17232,,1.0,,0.0
17233,,1.0,2.0,1.0
17234,319.02,1.0,1.0,1.0
17235,0.0,1.0,1.0,0.0
17236,25.15,1.0,4.0,1.0
17237,64.34,2.0,,1.0
17239,,1.0,,0.0
17240,,1.0,2.0,0.0
17241,,1.0,1.0,0.0
17242,24.81,2.0,3.0,0.0
17243,,4.0,17.0,3.0
17244,,1.0,4.0,0.0
17245,197.5,2.0,3.0,0.0
17246,0.0,3.0,2.0,0.0
17247,,1.0,,0.0
17248,18.03,1.0,,0.0
17249,,1.0,,6.0
17250,72.83,1.0,1.0,0.0
17251,0.0,1.0,,1.0
17252,,1.0,1.0,0.0
17253,18.49,1.0,,0.0
17254,15.55,1.0,,0.0
17256,,1.0,2.0,0.0
17257,66.03999999999999,1.0,4.0,7.0
17258,76.29,1.0,,0.0
17259,19.64,1.0,3.0,0.0
17262,,1.0,1.0,0.0
17264,107.06,1.0,,0.0
17265,21.05,1.0,,0.0
17266,,1.0,1.0,0.0
17267,,1.0,,0.0
17268,,1.0,,1.0
17269,,1.0,1.0,0.0
17270,35.07,2.0,,0.0
17271,,1.0,1.0,0.0
17272,0.0,1.0,1.0,0.0
17273,288.0900000000001,4.0,25.0,1.0
17274,,1.0,1.0,0.0
17275,30.34,1.0,,0.0
17276,22.16,1.0,,0.0
17277,,1.0,,0.0
17279,,1.0,1.0,0.0
17280,19.16,1.0,,0.0
17281,,1.0,,0.0
17284,,1.0,,0.0
17285,0.0,1.0,3.0,0.0
17286,,1.0,,0.0
17287,44.46,1.0,4.0,0.0
17288,,1.0,,0.0
17289,0.0,1.0,1.0,0.0
17290,35.62,1.0,,0.0
17291,,1.0,,0.0
17292,21.67,1.0,,0.0
17293,0.0,1.0,,0.0
17294,14.15,1.0,,0.0
17297,0.0,1.0,,0.0
17298,,1.0,,0.0
17299,0.0,1.0,,0.0
17300,,1.0,10.0,0.0
17302,47.74,1.0,,3.0
17304,,1.0,5.0,0.0
17305,,1.0,,0.0
17307,,1.0,,0.0
17308,238.27,7.0,9.0,19.0
17309,43.0,2.0,4.0,0.0
17310,,1.0,1.0,0.0
17312,19.92,2.0,1.0,0.0
17313,21.38,2.0,6.0,0.0
17314,0.0,1.0,,0.0
17315,58.85,1.0,7.0,0.0
17316,,1.0,1.0,0.0
17317,55.98,1.0,,0.0
17318,13.41,1.0,,0.0
17319,35.49,1.0,,0.0
17320,,1.0,,0.0
17321,,1.0,,0.0
17323,19.7,1.0,,0.0
17324,,1.0,,1.0
17325,,2.0,7.0,7.0
17326,15.94,2.0,1.0,0.0
17327,43.61,1.0,,2.0
17328,33.0,2.0,3.0,3.0
17330,,1.0,,0.0
17332,72.22,1.0,,0.0
17333,,1.0,8.0,1.0
17334,37.29,1.0,,0.0
17335,113.81,2.0,,0.0
17336,35.11,1.0,1.0,0.0
17337,,1.0,,0.0
17338,49.63,2.0,4.0,0.0
17340,,1.0,1.0,0.0
17343,0.0,3.0,3.0,0.0
17344,95.14,1.0,,0.0
17345,35.12,1.0,2.0,0.0
17346,142.32,1.0,2.0,0.0
17347,4.33,2.0,1.0,1.0
17348,46.26,1.0,,0.0
17350,,1.0,2.0,0.0
17352,3.01,1.0,5.0,0.0
17353,3.21,2.0,3.0,0.0
17354,30.2,2.0,2.0,0.0
17355,0.0,1.0,,0.0
17356,0.0,1.0,2.0,1.0
17357,20.47,1.0,6.0,1.0
17358,91.57,1.0,,0.0
17359,,1.0,3.0,1.0
17360,65.63,1.0,5.0,0.0
17361,30.96,1.0,,0.0
17362,0.0,1.0,,0.0
17365,103.25,3.0,,0.0
17367,175.26,1.0,,0.0
17368,,1.0,,0.0
17370,25.04,1.0,4.0,0.0
17371,,1.0,,0.0
17372,0.0,1.0,7.0,0.0
17373,,1.0,4.0,0.0
17374,0.0,1.0,,0.0
17376,30.16,5.0,,0.0
17377,82.09,2.0,11.0,0.0
17378,144.07999999999996,2.0,13.0,1.0
17379,4.33,2.0,1.0,1.0
17382,0.0,2.0,4.0,0.0
17384,63.96,1.0,,2.0
17385,59.44,1.0,2.0,0.0
17386,0.0,1.0,,0.0
17387,17.13,1.0,,0.0
17388,17.2,1.0,,0.0
17391,10.18,4.0,5.0,0.0
17392,29.5,1.0,,0.0
17393,54.17,2.0,,1.0
17394,,1.0,1.0,0.0
17397,,2.0,,0.0
17398,60.83,1.0,,0.0
17399,54.44,2.0,,0.0
17400,,1.0,,0.0
17401,31.25,2.0,,0.0
17402,7.89,1.0,1.0,0.0
17403,0.0,2.0,,0.0
17404,,1.0,,0.0
17405,0.0,1.0,,0.0
17406,68.39,1.0,6.0,2.0
17407,62.24,1.0,3.0,0.0
17408,38.25,1.0,3.0,0.0
17410,90.3,3.0,,0.0
17411,2233.06,1.0,12.0,5.0
17412,,1.0,,0.0
17413,,1.0,,0.0
17414,,1.0,3.0,0.0
17415,,1.0,,0.0
17416,2065.82,1.0,5.0,0.0
17417,140.99,2.0,,2.0
17418,0.0,1.0,1.0,0.0
17419,16.4,1.0,,0.0
17423,61.53,1.0,,0.0
17425,20.72,1.0,,0.0
17427,35.39,1.0,,0.0
17428,23.220082483278073,1.0,,0.0
17429,,1.0,,0.0
17430,112.43,1.0,4.0,0.0
17434,0.0,3.0,,0.0
17435,,1.0,,0.0
17437,,1.0,,0.0
17438,59.65,1.0,2.0,0.0
17440,,2.0,,0.0
17441,,1.0,6.0,2.0
17445,,1.0,1.0,0.0
17446,,1.0,,0.0
17447,57.1,1.0,,1.0
17448,0.0,1.0,,0.0
17449,0.0,1.0,,0.0
17450,,1.0,,0.0
17451,0.0,1.0,6.0,0.0
17454,,1.0,1.0,0.0
17456,,1.0,,0.0
17457,15.56,3.0,8.0,1.0
17458,0.0,1.0,1.0,0.0
17459,,1.0,2.0,0.0
17460,66.3,2.0,,0.0
17461,0.0,1.0,,0.0
17462,35.0,1.0,,0.0
17463,17.33,1.0,,0.0
17464,,1.0,1.0,0.0
17468,,1.0,,0.0
17469,,1.0,,0.0
17470,,1.0,1.0,0.0
17471,30.65,1.0,,0.0
17472,0.0,1.0,,0.0
17473,55.68,1.0,,0.0
17474,0.0,1.0,,0.0
17475,,1.0,,0.0
17476,,1.0,1.0,0.0
17477,,2.0,1.0,0.0
17479,0.0,1.0,,0.0
17480,,1.0,,0.0
17481,,1.0,3.0,0.0
17482,7.42,2.0,3.0,0.0
17483,62.27,1.0,1.0,0.0
17484,,1.0,,0.0
17485,,1.0,5.0,0.0
17486,,1.0,2.0,0.0
17488,49.85,2.0,1.0,1.0
17489,26.17,1.0,,0.0
17492,30.23,1.0,,0.0
17493,37.72,2.0,,0.0
17496,11.59,1.0,2.0,0.0
17497,40.65,1.0,,0.0
17498,95.88,1.0,,0.0
17499,28.41,1.0,2.0,0.0
17500,,1.0,,0.0
17501,52.0,2.0,9.0,3.0
17502,94.2,4.0,4.0,2.0
17503,,1.0,,0.0
17504,,1.0,1.0,0.0
17505,,1.0,,0.0
17506,58.37000000000001,1.0,6.0,1.0
17507,79.11,5.0,,0.0
17509,,1.0,,0.0
17510,,1.0,,0.0
17511,25.21,1.0,,0.0
17512,4.33,2.0,1.0,1.0
17513,0.0,1.0,1.0,0.0
17515,0.0,1.0,7.0,0.0
17516,0.0,1.0,1.0,0.0
17517,3.99,1.0,3.0,0.0
17518,0.0,1.0,,0.0
17519,16.94,2.0,1.0,0.0
17520,18.0,2.0,4.0,1.0
17521,0.0,1.0,1.0,0.0
17522,,1.0,,0.0
17523,13.11,1.0,,0.0
17524,0.0,1.0,,0.0
17525,24.07,1.0,,0.0
17526,,1.0,1.0,0.0
17527,64.57000000000001,1.0,,1.0
17528,,1.0,,0.0
17529,20.12,2.0,3.0,0.0
17532,,1.0,,0.0
17535,,1.0,,0.0
17536,29.58,1.0,4.0,0.0
17537,,1.0,,0.0
17538,0.0,1.0,,0.0
17539,0.0,1.0,2.0,0.0
17540,0.0,2.0,1.0,0.0
17541,18.39,1.0,3.0,0.0
17543,28.87,1.0,,0.0
17544,0.0,1.0,,0.0
17546,168.61,1.0,,0.0
17547,0.0,2.0,,0.0
17548,,1.0,,0.0
17549,,1.0,1.0,0.0
17550,0.0,2.0,4.0,0.0
17551,45.34,2.0,4.0,0.0
17552,51.0,1.0,,0.0
17553,,1.0,,0.0
17554,,3.0,,0.0
17555,92.44,2.0,8.0,1.0
17556,0.0,1.0,,0.0
17557,38.99,1.0,,0.0
17558,0.0,1.0,,0.0
17559,,1.0,1.0,0.0
17560,,1.0,,0.0
17561,28.99,1.0,1.0,0.0
17562,,1.0,4.0,0.0
17563,0.0,1.0,,4.0
17564,0.0,1.0,4.0,0.0
17565,39.82,1.0,,0.0
17566,28.67,1.0,,0.0
17567,193.42,1.0,,0.0
17568,19.48,1.0,,0.0
17569,,1.0,,0.0
17570,,1.0,5.0,0.0
17571,0.0,1.0,2.0,0.0
17572,19.3,1.0,,0.0
17573,,1.0,,0.0
17577,,1.0,4.0,1.0
17578,24.81,1.0,,0.0
17580,,1.0,,0.0
17581,,1.0,,0.0
17582,32.0,1.0,1.0,0.0
17583,,1.0,8.0,3.0
17584,0.0,1.0,,0.0
17585,,1.0,,0.0
17587,45.56,2.0,2.0,0.0
17588,4.98,1.0,3.0,0.0
17589,16.95,2.0,2.0,0.0
17592,37.57,1.0,4.0,0.0
17593,0.0,1.0,1.0,0.0
17595,0.0,1.0,,0.0
17596,23.88,1.0,2.0,0.0
17597,17.71,2.0,,0.0
17598,,1.0,1.0,0.0
17600,0.0,1.0,,0.0
17602,0.0,1.0,1.0,0.0
17603,65.19,2.0,,0.0
17604,19.84,1.0,,0.0
17605,37.09,1.0,4.0,0.0
17606,23.7,1.0,,0.0
17607,0.0,1.0,1.0,0.0
17608,50.4,4.0,3.0,0.0
17609,,1.0,1.0,0.0
17610,15.23,1.0,4.0,0.0
17611,0.0,1.0,1.0,0.0
17612,,1.0,,2.0
17613,62.56,1.0,,0.0
17614,20.77,1.0,,0.0
17615,,1.0,1.0,1.0
17616,144.23,3.0,1.0,0.0
17618,24.48,1.0,,0.0
17620,85.86000000000001,1.0,,0.0
17621,,1.0,5.0,1.0
17622,,1.0,,0.0
17623,400.14,4.0,,2.0
17624,0.0,1.0,1.0,0.0
17625,0.0,1.0,,0.0
17626,0.0,1.0,3.0,2.0
17628,28.7,1.0,,0.0
17630,,1.0,1.0,0.0
17633,,1.0,9.0,2.0
17634,,2.0,12.0,3.0
17635,65.4,1.0,,0.0
17636,15.99,1.0,7.0,5.0
17637,,1.0,1.0,0.0
17638,,1.0,,0.0
17639,,1.0,,0.0
17640,33.7,2.0,,0.0
17641,,1.0,4.0,0.0
17642,57.66,1.0,,1.0
17643,27.76,1.0,,0.0
17644,0.0,1.0,,0.0
17645,50.42,1.0,,0.0
17646,5.1,2.0,1.0,1.0
17647,68.93,3.0,,0.0
17648,,1.0,1.0,0.0
17649,3.95,1.0,5.0,0.0
17651,0.0,1.0,,0.0
17652,,1.0,,0.0
17654,53.17,1.0,5.0,1.0
17655,,1.0,,0.0
17656,4.33,2.0,1.0,1.0
17657,,1.0,,0.0
17658,,1.0,,0.0
17659,126.25,1.0,,0.0
17660,,2.0,4.0,0.0
17662,19.95,2.0,5.0,0.0
17664,0.0,1.0,8.0,2.0
17665,0.0,1.0,6.0,1.0
17666,,1.0,,0.0
17667,,3.0,30.0,27.0
17668,,1.0,,0.0
17669,0.0,1.0,,0.0
17671,,1.0,,0.0
17672,24.23,1.0,1.0,0.0
17673,,1.0,1.0,1.0
17674,,1.0,,0.0
17675,,1.0,11.0,0.0
17676,35.55,2.0,2.0,0.0
17677,0.0,1.0,,0.0
17678,62.47,1.0,,0.0
17679,0.0,1.0,,2.0
17680,,1.0,1.0,0.0
17681,0.0,1.0,,0.0
17682,18.32,1.0,4.0,0.0
17683,23.43,2.0,1.0,0.0
17685,67.08,3.0,,0.0
17686,,1.0,,0.0
17689,,1.0,1.0,0.0
17691,19.5,1.0,6.0,0.0
17692,0.0,2.0,5.0,0.0
17693,,1.0,1.0,0.0
17694,32.01,2.0,5.0,0.0
17696,,1.0,,1.0
17698,109.18,1.0,,0.0
17701,33.66,2.0,4.0,0.0
17702,32.45,1.0,,0.0
17703,,1.0,,0.0
17704,71.71000000000002,1.0,,3.0
17705,13.59,7.0,,0.0
17706,49.0,1.0,,0.0
17707,,1.0,,0.0
17708,0.0,1.0,,0.0
17709,30.89,1.0,,0.0
17710,138.58,3.0,3.0,0.0
17711,4.99,1.0,4.0,0.0
17712,29.18,2.0,,0.0
17713,51.18,1.0,3.0,0.0
17714,,1.0,1.0,0.0
17715,69.71000000000001,1.0,9.0,3.0
17716,,1.0,,0.0
17718,16.61,1.0,3.0,0.0
17719,21.3,1.0,1.0,0.0
17720,31.96,1.0,,0.0
17721,0.0,1.0,1.0,0.0
17722,0.0,1.0,5.0,0.0
17724,11.65,1.0,,0.0
17725,,1.0,,0.0
17726,,3.0,5.0,0.0
17727,,1.0,,0.0
17728,,1.0,,0.0
17730,14.34,1.0,,0.0
17731,0.0,2.0,2.0,0.0
17732,33.49,1.0,,0.0
17733,0.0,3.0,7.0,0.0
17734,,1.0,4.0,0.0
17736,43.32,1.0,3.0,0.0
17737,38.78,2.0,,0.0
17738,16.69,1.0,,0.0
17739,,1.0,1.0,0.0
17740,5.37,1.0,8.0,0.0
17741,16.01,1.0,,0.0
17742,,1.0,2.0,0.0
17743,39.77,2.0,1.0,0.0
17744,20.88,2.0,,0.0
17745,33.88,1.0,2.0,0.0
17746,,1.0,,0.0
17747,,1.0,1.0,0.0
17748,21.02,1.0,,0.0
17749,0.0,1.0,1.0,0.0
17750,14.59,2.0,3.0,0.0
17751,13.56,1.0,1.0,0.0
17752,28.2,1.0,7.0,0.0
17753,23.46,1.0,,0.0
17754,,1.0,,0.0
17755,,1.0,,0.0
17757,37.61,1.0,,0.0
17758,,1.0,,0.0
17759,,1.0,,0.0
17761,0.0,1.0,,0.0
17762,22.81,1.0,,0.0
17763,19.94,1.0,,0.0
17764,80.28,1.0,,0.0
17767,,1.0,,0.0
17768,19.47,1.0,,0.0
17770,16.48,1.0,3.0,0.0
17771,22.4,1.0,,0.0
17772,0.0,1.0,2.0,0.0
17773,76.99000000000002,1.0,,0.0
17774,,1.0,1.0,0.0
17776,582.43,3.0,4.0,0.0
17777,0.0,1.0,,0.0
17778,,1.0,,0.0
17780,66.93,1.0,,1.0
17781,25.92,1.0,,0.0
17782,,1.0,,0.0
17783,,2.0,,0.0
17784,72.43,1.0,,0.0
17785,,1.0,,0.0
17786,,1.0,,0.0
17787,15.57,1.0,1.0,0.0
17788,,2.0,2.0,0.0
17789,13.46,1.0,,0.0
17790,19.92,1.0,,0.0
17791,,1.0,1.0,0.0
17792,,1.0,1.0,0.0
17793,27.0,1.0,,0.0
17795,,1.0,,0.0
17796,65.9,1.0,4.0,0.0
17797,0.0,1.0,,0.0
17799,,1.0,,0.0
17800,,1.0,4.0,0.0
17801,,1.0,,0.0
17802,0.0,2.0,2.0,0.0
17803,28.94,4.0,,1.0
17805,,1.0,,0.0
17806,,1.0,,0.0
17808,26.7,1.0,2.0,0.0
17810,92.07,1.0,5.0,0.0
17811,0.0,1.0,1.0,0.0
17814,27.66,1.0,,0.0
17815,,1.0,,0.0
